8.easyfig.fa	9.easyfig.fa	76.923	39	9	0	22133	22171	10927	10965	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	18252	18272	13174	13194	8.5	30.1
8.easyfig.fa	9.easyfig.fa	76.190	42	7	1	23536	23574	18414	18455	8.5	30.1
8.easyfig.fa	9.easyfig.fa	100.000	16	0	0	95644	95659	18688	18703	8.5	30.1
8.easyfig.fa	9.easyfig.fa	84.615	26	4	0	62451	62476	19156	19131	8.5	30.1
8.easyfig.fa	9.easyfig.fa	95.238	21	0	1	19957	19977	21128	21147	8.5	30.1
8.easyfig.fa	9.easyfig.fa	78.947	38	6	1	66744	66781	21649	21614	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	83863	83881	24090	24072	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	16379	16397	25479	25497	8.5	30.1
8.easyfig.fa	9.easyfig.fa	100.000	16	0	0	36106	36121	26591	26606	8.5	30.1
8.easyfig.fa	9.easyfig.fa	84.615	26	4	0	7111	7136	27067	27092	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	51542	51562	27973	27993	8.5	30.1
8.easyfig.fa	9.easyfig.fa	87.500	24	3	0	34690	34713	28653	28676	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	67844	67862	31575	31557	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	53453	53471	32105	32087	8.5	30.1
8.easyfig.fa	9.easyfig.fa	81.818	33	5	1	5625	5657	32980	33011	8.5	30.1
8.easyfig.fa	9.easyfig.fa	82.759	29	5	0	86397	86425	35709	35681	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	95246	95264	37482	37464	8.5	30.1
8.easyfig.fa	9.easyfig.fa	82.759	29	5	0	78476	78504	40118	40090	8.5	30.1
8.easyfig.fa	9.easyfig.fa	85.714	28	3	1	94097	94123	42525	42498	8.5	30.1
8.easyfig.fa	9.easyfig.fa	100.000	16	0	0	34149	34164	43327	43342	8.5	30.1
8.easyfig.fa	9.easyfig.fa	84.615	26	4	0	93543	93568	44864	44839	8.5	30.1
8.easyfig.fa	9.easyfig.fa	100.000	16	0	0	14074	14089	47806	47821	8.5	30.1
8.easyfig.fa	9.easyfig.fa	100.000	16	0	0	78575	78590	48059	48044	8.5	30.1
8.easyfig.fa	9.easyfig.fa	100.000	16	0	0	56825	56840	53714	53729	8.5	30.1
8.easyfig.fa	9.easyfig.fa	87.500	24	3	0	77234	77257	54471	54494	8.5	30.1
8.easyfig.fa	9.easyfig.fa	84.615	26	4	0	47014	47039	56816	56791	8.5	30.1
8.easyfig.fa	9.easyfig.fa	100.000	16	0	0	75292	75307	59036	59051	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	60740	60760	59618	59598	8.5	30.1
8.easyfig.fa	9.easyfig.fa	87.500	24	3	0	29502	29525	59789	59766	8.5	30.1
8.easyfig.fa	9.easyfig.fa	87.500	24	3	0	72673	72696	60567	60590	8.5	30.1
8.easyfig.fa	9.easyfig.fa	80.645	31	6	0	85216	85246	62112	62142	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	4030	4050	63806	63786	8.5	30.1
8.easyfig.fa	9.easyfig.fa	73.077	52	11	1	53221	53269	63837	63888	8.5	30.1
8.easyfig.fa	9.easyfig.fa	100.000	16	0	0	72191	72206	66839	66854	8.5	30.1
8.easyfig.fa	9.easyfig.fa	84.615	26	4	0	80819	80844	67432	67407	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	14464	14482	67507	67489	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	8968	8988	70629	70609	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	76436	76456	70629	70649	8.5	30.1
8.easyfig.fa	9.easyfig.fa	81.250	32	2	1	57966	57993	72717	72748	8.5	30.1
8.easyfig.fa	9.easyfig.fa	100.000	16	0	0	41335	41350	72914	72899	8.5	30.1
8.easyfig.fa	9.easyfig.fa	84.615	26	4	0	57527	57552	74321	74346	8.5	30.1
8.easyfig.fa	9.easyfig.fa	100.000	16	0	0	47826	47841	74839	74854	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	24375	24395	75118	75098	8.5	30.1
8.easyfig.fa	9.easyfig.fa	78.049	41	8	1	98056	98096	76884	76923	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	73118	73138	77238	77258	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	63598	63618	79082	79062	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	33654	33674	79878	79858	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	44221	44239	80017	79999	8.5	30.1
8.easyfig.fa	9.easyfig.fa	84.615	26	4	0	65910	65935	81684	81709	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	48452	48472	82698	82678	8.5	30.1
8.easyfig.fa	9.easyfig.fa	100.000	16	0	0	18210	18225	83106	83091	8.5	30.1
8.easyfig.fa	9.easyfig.fa	82.759	29	5	0	40270	40298	85218	85190	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	39998	40016	85942	85924	8.5	30.1
8.easyfig.fa	9.easyfig.fa	87.500	24	3	0	10528	10551	86392	86369	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	28990	29008	86451	86469	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	58385	58405	87549	87569	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	3931	3951	88083	88103	8.5	30.1
8.easyfig.fa	9.easyfig.fa	100.000	16	0	0	60417	60432	88584	88599	8.5	30.1
8.easyfig.fa	9.easyfig.fa	85.714	28	2	1	1310	1337	89107	89132	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	81308	81328	89924	89944	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	46649	46667	91167	91149	8.5	30.1
8.easyfig.fa	9.easyfig.fa	100.000	16	0	0	92751	92766	91556	91571	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	86430	86450	91587	91567	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	99287	99305	91862	91844	8.5	30.1
8.easyfig.fa	9.easyfig.fa	83.333	30	3	1	5666	5693	91949	91920	8.5	30.1
8.easyfig.fa	9.easyfig.fa	100.000	16	0	0	95884	95899	93043	93058	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	51771	51789	94133	94151	8.5	30.1
8.easyfig.fa	9.easyfig.fa	85.714	28	3	1	45563	45590	96505	96479	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	98110	98128	97361	97379	8.5	30.1
8.easyfig.fa	9.easyfig.fa	100.000	16	0	0	76700	76715	100717	100732	8.5	30.1
