Well,Omit,Sample,Target,Task,Dyes,Cq,Cq Conf,Amp Score,Amp Status,Annotated,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Tm4,Curve Quality,Result Quality Issues
G17,false,Bd_phage_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,26.190884388418574,0.8320263123254289,1.6798877122747793,Amp,false,3,18,73.63310241699219,,,,,
G18,false,Bd_phage_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,27.217080510616697,0.9351333824626267,1.6374497267258288,Amp,false,3,20,73.63310241699219,,,,,
G19,false,Pm_phage_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,26.757171170550045,0.9612564987541999,1.7103802294361858,Amp,false,3,18,73.43920135498047,,,,,
G20,false,Pm_phage_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,27.960595084551564,0.9872623387043082,1.7787808843400756,Amp,false,3,20,73.43920135498047,,,,,
G21,false,Pm_phage_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,27.98381499755201,0.9828504072023151,1.7336854081442863,Amp,false,3,21,73.43920135498047,,,,,
G22,false,Bs_phage_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,28.865747439116582,0.1919697509735209,1.5237695878864943,Amp,false,3,21,73.63310241699219,,,,,
G23,false,Bs_phage_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,26.75642718773834,0,1.4911034810267016,Amp,false,3,20,73.43920135498047,,,,,
G24,false,Bs_phage_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,25.475080381567196,0,1.5038227481725281,Amp,false,3,17,73.43920135498047,,,,,
H1,false,media_phage_1_T12,vulgatus,Unknown,SYBR-NFQ-MGB,28.436639607961467,0.9769430219855623,1.8090114530637236,Amp,false,3,24,73.44491577148438,,,,,
H2,false,media_phage_2_T12,vulgatus,Unknown,SYBR-NFQ-MGB,27.460004020163495,0.9796682533662486,1.7948794533568952,Amp,false,3,17,73.63877868652344,,,,,
H3,false,media_phage_3_T12,vulgatus,Unknown,SYBR-NFQ-MGB,29.179753074999,0.9801609128481704,1.7711772095307363,Amp,false,3,21,73.83264923095703,,,,,
H4,false,media_phage_abx_1_T12,vulgatus,Unknown,SYBR-NFQ-MGB,28.509924151698243,0.9832766103073929,1.7683131599538968,Amp,false,3,18,73.83264923095703,,,,,
H5,false,media_phage_abx_2_T12,vulgatus,Unknown,SYBR-NFQ-MGB,28.544726043485838,0.9888467427876456,1.7748021074137201,Amp,false,3,20,73.63877868652344,,,,,
H6,false,media_phage_abx_3_T12,vulgatus,Unknown,SYBR-NFQ-MGB,28.772567594326077,0.9899508032480269,1.7677710550792585,Amp,false,3,19,73.83264923095703,,,,,
H7,false,media_1_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.69927978515625,,,,,
H8,false,media_2_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.50540924072266,,,,,
H9,false,media_3_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.89314270019531,,,,,
H10,false,media_abx_1_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.2808837890625,,,,,
H11,false,media_abx_2_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.08702087402344,,,,,
H12,false,media_abx_3_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.89314270019531,,,,,
H13,false,Bv_phage_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,22.924957558269423,0.09231904931236706,1.7265824946458812,Amp,false,3,17,73.8270034790039,,,,,
H14,false,Bv_phage_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,23.75189446007725,0.23786201667308862,1.7334253865605533,Amp,false,3,18,73.63310241699219,,,,,
H15,false,Bv_phage_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,22.608067289350387,0.0673235481602383,1.7233557787067355,Amp,false,3,17,73.8270034790039,,,,,
H16,false,Bd_phage_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,26.21113496689148,0.8400046699478302,1.7190487999663944,Amp,false,3,17,73.63310241699219,,,,,
H17,false,Bd_phage_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,24.80540905100502,0.507498011641955,1.8207611725431458,Amp,false,3,20,73.63310241699219,,,,,
H18,false,Bd_phage_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,25.57633152665513,0.6484561774666988,1.6697178957230563,Amp,false,3,17,73.63310241699219,,,,,
H19,false,Pm_phage_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,27.23435090334567,0.9608900986308981,1.7135428489673488,Amp,false,3,19,73.63310241699219,,,,,
H20,false,Pm_phage_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,27.16828487799952,0.981992110510073,1.779466860328778,Amp,false,3,17,73.63310241699219,,,,,
H21,false,Pm_phage_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,27.734594034208477,0.9770468012660558,1.74173298132323,Amp,false,3,18,73.43920135498047,,,,,
H22,false,Bs_phage_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,26.45215197745817,0,1.5150247506839256,Amp,false,3,18,73.63310241699219,,,,,
H23,false,Bs_phage_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,24.0221738012643,0,1.5267066819776776,Amp,false,3,20,73.43920135498047,,,,,
H24,false,Bs_phage_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,25.10377909578173,0,1.5192994576630539,Amp,false,3,17,73.63310241699219,,,,,
I1,false,LG_Bv_phage_1_T12,vulgatus,Unknown,SYBR-NFQ-MGB,25.341382526616577,0.5188371974187501,1.7509045528664808,Amp,false,3,16,73.44491577148438,,,,,
I2,false,LG_Bv_phage_2_T12,vulgatus,Unknown,SYBR-NFQ-MGB,26.12072583250137,0.7106163689678534,1.6954216728763987,Amp,false,3,20,73.63877868652344,,,,,
I3,false,LG_Bv_phage_3_T12,vulgatus,Unknown,SYBR-NFQ-MGB,25.747968568784053,0.5756343638011938,1.6829550104832254,Amp,false,3,16,73.63877868652344,,,,,
I4,false,LG_Bv_phage_abx_1_T12,vulgatus,Unknown,SYBR-NFQ-MGB,27.57833525310302,0.9632270594259078,1.6739122459662676,Amp,false,3,20,73.63877868652344,,,,,
I5,false,LG_Bv_phage_abx_2_T12,vulgatus,Unknown,SYBR-NFQ-MGB,26.348475290376996,0.9025139795306888,1.6733661676280434,Amp,false,3,20,73.63877868652344,,,,,
I6,false,LG_Bv_phage_abx_3_T12,vulgatus,Unknown,SYBR-NFQ-MGB,26.535717174236204,0.8211072496603004,1.6346179396684384,Amp,false,3,16,73.83264923095703,,,,,
I7,false,LG_Bv_1_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.01657104492188,81.00581359863281,90.69927978515625,,,
I8,false,LG_Bv_2_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.31153869628906,81.00581359863281,73.25103759765625,,,
I9,false,LG_Bv_3_T12,vulgatus,Unknown,SYBR-NFQ-MGB,30.06227725617567,0.3860194469919046,1.6424343069371132,Amp,false,3,21,70.53687286376953,,,,,
I10,false,LG_Bv_abx_1_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.98591613769531,81.1996841430664,90.31153869628906,,,
I11,false,LG_Bv_abx_2_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.89314270019531,81.00581359863281,75.77134704589844,,,
I12,false,LG_Bv_abx_3_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.69927978515625,81.00581359863281,72.8633041381836,,,
I13,false,Bv_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.69630432128906,68.97949981689453,81.19519805908203,,,
I14,false,Bv_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.69630432128906,66.45880126953125,81.00129699707031,61.99910354614258,,
I15,false,Bv_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.69630432128906,80.80740356445312,,,,
I16,false,Bd_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,64.51980590820312,81.00129699707031,,,,
I17,false,Bd_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.20390319824219,80.80740356445312,90.50239562988281,,,
I18,false,Bd_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,26.92257646701296,0,1.4302792031269926,Inconclusive,false,3,18,73.8270034790039,,,,,
I19,false,Pm_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.69630432128906,64.90760040283203,80.6135025024414,,,
I20,false,Pm_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.69630432128906,,,,,
I21,false,Pm_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.30850219726562,80.6135025024414,,,,
I22,false,Bs_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,75.37820434570312,89.92070007324219,,,,
I23,false,Bs_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,75.95989990234375,81.58300018310547,,,,
I24,false,Bs_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,81.58300018310547,73.43920135498047,93.21699523925781,,,
J1,false,LG_Bv_phage_1_T12,vulgatus,Unknown,SYBR-NFQ-MGB,36.13906786453591,0.4654580814720788,1.1636210240397258,Inconclusive,false,3,23,86.82189178466797,78.87325286865234,,,,
J2,false,LG_Bv_phage_2_T12,vulgatus,Unknown,SYBR-NFQ-MGB,24.0667396738093,0.22656983814636203,1.970039438106418,Amp,false,3,23,73.63877868652344,,,,,
J3,false,LG_Bv_phage_3_T12,vulgatus,Unknown,SYBR-NFQ-MGB,27.987877746604994,0.9640662828011427,1.6720498180146373,Amp,false,3,23,73.63877868652344,,,,,
J4,false,LG_Bv_phage_abx_1_T12,vulgatus,Unknown,SYBR-NFQ-MGB,26.47802475965294,0.8412477632050401,1.6916054481136487,Amp,false,3,18,73.63877868652344,,,,,
J5,false,LG_Bv_phage_abx_2_T12,vulgatus,Unknown,SYBR-NFQ-MGB,25.897121149751086,0.7541059015299187,1.681811184110805,Amp,false,3,17,73.63877868652344,,,,,
J6,false,LG_Bv_phage_abx_3_T12,vulgatus,Unknown,SYBR-NFQ-MGB,25.459019141630293,0.4956620651817213,1.6652517697563582,Amp,false,3,17,73.83264923095703,,,,,
J7,false,LG_Bv_1_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.01657104492188,81.00581359863281,90.69927978515625,,,
J8,false,LG_Bv_2_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,69.3736572265625,90.69927978515625,80.81194305419922,,,
J9,false,LG_Bv_3_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,69.76139831542969,80.81194305419922,90.69927978515625,,,
J10,false,LG_Bv_abx_1_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,69.3736572265625,90.69927978515625,81.00581359863281,,,
J11,false,LG_Bv_abx_2_T12,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,0.40050593034096565,No Amp,false,3,39,91.08702087402344,71.31234741210938,81.1996841430664,,,
J12,false,LG_Bv_abx_3_T12,vulgatus,Unknown,SYBR-NFQ-MGB,36.8441674718099,0.75690918008909,1.3743347821910992,Inconclusive,false,3,29,71.89395904541016,,,,,
J13,false,Bv_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.01000213623047,90.69630432128906,81.00129699707031,,,
J14,false,Bv_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,0.11368667654109137,No Amp,false,3,39,67.0405044555664,80.6135025024414,90.50239562988281,61.22350311279297,,
J15,false,Bv_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.69630432128906,81.00129699707031,70.33679962158203,,,
J16,false,Bd_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.69630432128906,81.00129699707031,61.22350311279297,65.87710571289062,,
J17,false,Bd_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,81.00129699707031,91.27799987792969,,,,
J18,false,Bd_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,67.62220001220703,81.00129699707031,90.50239562988281,,,
J19,false,Pm_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.69630432128906,80.03179931640625,63.16250228881836,,,
J20,false,Pm_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.69630432128906,64.90760040283203,,,,
J21,false,Pm_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.89019775390625,,,,,
J22,false,Bs_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,26.282549799063318,0,1.2491904855313825,Inconclusive,false,3,20,73.8270034790039,90.50239562988281,,,,
J23,false,Bs_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.50239562988281,81.00129699707031,,,,
J24,false,Bs_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.50239562988281,85.65489959716797,,,,
K1,false,Bv_phage_abx_1_T16,vulgatus,Unknown,SYBR-NFQ-MGB,25.852705699148423,0.598588206365375,1.6985355140227432,Amp,false,3,17,73.44491577148438,,,,,
K2,false,Bv_phage_abx_2_T16,vulgatus,Unknown,SYBR-NFQ-MGB,26.748456606665542,0.8364253835422569,1.6690839327943134,Amp,false,3,17,73.44491577148438,,,,,
K3,false,Bv_phage_abx_3_T16,vulgatus,Unknown,SYBR-NFQ-MGB,27.010131826629223,0.9467449274701121,1.6608694308200669,Amp,false,3,19,73.63877868652344,,,,,
K4,false,Bd_phage_abx_1_T16,vulgatus,Unknown,SYBR-NFQ-MGB,26.6707092265883,0.9365908544363384,1.62911352719283,Amp,false,3,19,73.44491577148438,,,,,
K5,false,Bd_phage_abx_2_T16,vulgatus,Unknown,SYBR-NFQ-MGB,22.729246122916862,0.1073433978477377,1.6746945488790448,Amp,false,3,16,73.63877868652344,,,,,
K6,false,Bd_phage_abx_3_T16,vulgatus,Unknown,SYBR-NFQ-MGB,24.986360742199963,0.5360718847693435,1.655044480693302,Amp,false,3,17,73.63877868652344,,,,,
K7,false,Bv_abx_1_T16,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,71.89395904541016,90.69927978515625,81.1996841430664,,,
K8,false,Bv_abx_2_T16,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.69927978515625,,,,,
K9,false,Bv_abx_3_T16,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.69927978515625,,,,,
K10,false,Bd_abx_1_T16,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.01657104492188,81.1996841430664,90.69927978515625,,,
K11,false,Bd_abx_2_T16,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,69.76139831542969,91.08702087402344,81.00581359863281,,,
K12,false,Bd_abx_3_T16,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,91.08702087402344,81.1996841430664,70.73074340820312,,,
K13,false,media_phage_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,29.366242319171057,0.9889392069890253,1.7470194195551676,Amp,false,3,20,73.8270034790039,,,,,
K14,false,media_phage_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,28.683116313906467,0.9901447443175908,1.7788333317317992,Amp,false,3,20,73.8270034790039,,,,,
K15,false,media_phage_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,28.776404838707002,0.9880286926553883,1.7735722228774489,Amp,false,3,21,73.8270034790039,,,,,
K16,false,media_phage_abx_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,27.97722097912338,0.9906353134127863,1.7925783252708254,Amp,false,3,21,73.63310241699219,,,,,
K17,false,media_phage_abx_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,28.154368982570354,0.9879338373389708,1.7905200239748578,Amp,false,3,20,73.63310241699219,,,,,
K18,false,media_phage_abx_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,29.12447504871561,0.9843323970185281,1.7611298821753736,Amp,false,3,21,73.8270034790039,,,,,
K19,false,media_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.50239562988281,,,,,
K20,false,media_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.30850219726562,,,,,
K21,false,media_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,89.72679901123047,85.65489959716797,,,,
K22,false,media_abx_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.1146011352539,,,,,
K23,false,media_abx_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,89.72679901123047,,,,,
K24,false,media_abx_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,89.33900451660156,,,,,
L1,false,Bv_phage_abx_1_T16,vulgatus,Unknown,SYBR-NFQ-MGB,25.626082159915256,0.5523574344980706,1.6853813728540592,Amp,false,3,17,73.44491577148438,,,,,
L2,false,Bv_phage_abx_2_T16,vulgatus,Unknown,SYBR-NFQ-MGB,26.939386476577184,0.9399995239926804,1.6602284686960465,Amp,false,3,18,73.44491577148438,,,,,
L3,false,Bv_phage_abx_3_T16,vulgatus,Unknown,SYBR-NFQ-MGB,27.626838425880017,0.9363280198501192,1.623428297719051,Amp,false,3,17,73.44491577148438,,,,,
L4,false,Bd_phage_abx_1_T16,vulgatus,Unknown,SYBR-NFQ-MGB,24.803451706388252,0.47105952152839925,1.6620279024377147,Amp,false,3,17,73.44491577148438,,,,,
L5,false,Bd_phage_abx_2_T16,vulgatus,Unknown,SYBR-NFQ-MGB,23.167577630313588,0.10688692454154167,1.6793394737911906,Amp,false,3,17,73.44491577148438,,,,,
L6,false,Bd_phage_abx_3_T16,vulgatus,Unknown,SYBR-NFQ-MGB,23.198363658396815,0.18369101485166256,1.6651570792628774,Amp,false,3,15,73.44491577148438,,,,,
L7,false,Bv_abx_1_T16,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,71.50621795654297,90.69927978515625,80.81194305419922,,,
L8,false,Bv_abx_2_T16,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.89314270019531,,,,,
L9,false,Bv_abx_3_T16,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.89314270019531,,,,,
L10,false,Bd_abx_1_T16,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,67.24109649658203,91.08702087402344,81.1996841430664,61.81275177001953,,
L11,false,Bd_abx_2_T16,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,68.79204559326172,90.89314270019531,81.00581359863281,,,
L12,false,Bd_abx_3_T16,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,67.62882995605469,81.1996841430664,90.89314270019531,,,
L13,false,media_phage_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,29.36474733194067,0.9887400683412202,1.7384710261686551,Amp,false,3,19,74.02090454101562,,,,,
L14,false,media_phage_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,28.991132708435323,0.9932043712049864,1.77122006373781,Amp,false,3,20,73.8270034790039,,,,,
L15,false,media_phage_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,28.990588800897456,0.9922863652883089,1.7676421586881501,Amp,false,3,20,73.8270034790039,,,,,
L16,false,media_phage_abx_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,28.174342061558058,0.9916173538434051,1.7973799980945175,Amp,false,3,19,73.63310241699219,,,,,
L17,false,media_phage_abx_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,28.300094106005602,0.989806944302192,1.7826295986723273,Amp,false,3,19,73.63310241699219,,,,,
L18,false,media_phage_abx_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,28.283688640765398,0.9874955062513955,1.750595084489045,Amp,false,3,18,73.63310241699219,,,,,
L19,false,media_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.30850219726562,,,,,
L20,false,media_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.50239562988281,,,,,
L21,false,media_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.69630432128906,,,,,
L22,false,media_abx_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,89.53289794921875,85.26709747314453,,,,
L23,false,media_abx_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,90.30850219726562,,,,,
L24,false,media_abx_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,89.72679901123047,,,,,
M1,false,Bv_phage_1_T16,vulgatus,Unknown,SYBR-NFQ-MGB,21.206530074164363,0,1.7373266816637583,Amp,false,3,16,73.44491577148438,,,,,
M2,false,Bv_phage_2_T16,vulgatus,Unknown,SYBR-NFQ-MGB,23.006502170300465,0.12134823288650473,1.7267885365299218,Amp,false,3,16,73.44491577148438,,,,,
M3,false,Bv_phage_3_T16,vulgatus,Unknown,SYBR-NFQ-MGB,24.792586483415718,0.46819863891551194,1.6920425117248414,Amp,false,3,17,73.44491577148438,,,,,
M4,false,Bd_phage_1_T16,vulgatus,Unknown,SYBR-NFQ-MGB,23.258443628481317,0.14242173851940404,1.648692923627649,Amp,false,3,17,73.44491577148438,,,,,
M5,false,Bd_phage_2_T16,vulgatus,Unknown,SYBR-NFQ-MGB,23.754485560023507,0.22277795315885754,1.644463175832847,Amp,false,3,17,73.63877868652344,,,,,
M6,false,Bd_phage_3_T16,vulgatus,Unknown,SYBR-NFQ-MGB,25.932450872745108,0.6332519275722378,1.6491822933513238,Amp,false,3,20,73.63877868652344,,,,,
M7,false,Pm_phage_1_T16,vulgatus,Unknown,SYBR-NFQ-MGB,27.24388837657557,0.9654177941501736,1.704857001535023,Amp,false,3,18,73.63877868652344,,,,,
M8,false,Pm_phage_2_T16,vulgatus,Unknown,SYBR-NFQ-MGB,27.133195575448795,0.985765059487475,1.7908241790872592,Amp,false,3,18,73.44491577148438,,,,,
M9,false,Pm_phage_3_T16,vulgatus,Unknown,SYBR-NFQ-MGB,27.71623249193589,0.9907324588908342,1.7930128234682554,Amp,false,3,21,73.63877868652344,,,,,
M10,false,Bs_phage_1_T16,vulgatus,Unknown,SYBR-NFQ-MGB,31.738084505838998,0.8399772210563198,1.5340816168614495,Amp,false,3,24,73.83264923095703,,,,,
M11,false,Bs_phage_2_T16,vulgatus,Unknown,SYBR-NFQ-MGB,31.28279103314327,0.848557624726776,1.542310067003556,Amp,false,3,21,73.83264923095703,,,,,
M12,false,Bs_phage_3_T16,vulgatus,Unknown,SYBR-NFQ-MGB,31.371153407694422,0.8474340272456269,1.5465782425648642,Amp,false,3,22,73.83264923095703,,,,,
M13,false,LG_Bv_phage_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,27.342610520843046,0.9488675399540141,1.6607974996663655,Amp,false,3,18,73.8270034790039,,,,,
M14,false,LG_Bv_phage_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,27.895657379234642,0.944568007483422,1.6735759556308092,Amp,false,3,18,73.8270034790039,,,,,
M15,false,LG_Bv_phage_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,27.44860581694283,0.9402071823327236,1.6394081992482195,Amp,false,3,17,73.8270034790039,,,,,
M16,false,LG_Bv_phage_abx_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,27.630044745387572,0.9487124307449033,1.64345212710395,Amp,false,3,17,73.63310241699219,,,,,
M17,false,LG_Bv_phage_abx_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,28.423513448863858,0.9438973834633843,1.5856277917798989,Amp,false,3,17,73.8270034790039,,,,,
M18,false,LG_Bv_phage_abx_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,28.057069964552092,0.882433235515938,1.5092885815894022,Amp,false,3,19,73.8270034790039,,,,,
M19,false,LG_Bv_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,33.126367343486706,0.7704525129427875,1.599794896761609,Amp,false,3,25,73.24530029296875,,,,,
M20,false,LG_Bv_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,89.92070007324219,80.80740356445312,,,,
M21,false,LG_Bv_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,32.858445362366865,0.7762589904712984,1.569012895033714,Amp,false,3,21,74.79650115966797,,,,,
M22,false,LG_Bv_abx_1_T20,vulgatus,Unknown,SYBR-NFQ-MGB,33.5482024706705,0.7122479283190314,1.3714303255740319,Inconclusive,false,3,22,73.8270034790039,,,,,
M23,false,LG_Bv_abx_2_T20,vulgatus,Unknown,SYBR-NFQ-MGB,Undetermined,0,,No Amp,false,3,39,79.64399719238281,89.72679901123047,68.3978042602539,,,
M24,false,LG_Bv_abx_3_T20,vulgatus,Unknown,SYBR-NFQ-MGB,24.130218676113294,0,1.2655299308459484,Inconclusive,false,3,18,74.40869903564453,71.30630493164062,63.35640335083008,,,
N1,false,Bv_phage_1_T16,vulgatus,Unknown,SYBR-NFQ-MGB,23.547996385525906,0.33988002018017904,1.7047142983515464,Amp,false,3,17,73.25103759765625,,,,,
N2,false,Bv_phage_2_T16,vulgatus,Unknown,SYBR-NFQ-MGB,23.435000350691684,0.15986641775604354,1.7252294077686758,Amp,false,3,17,73.44491577148438,,,,,
N3,false,Bv_phage_3_T16,vulgatus,Unknown,SYBR-NFQ-MGB,25.27718444250644,0.6474868812080159,1.6864673331010753,Amp,false,3,17,73.44491577148438,,,,,
N4,false,Bd_phage_1_T16,vulgatus,Unknown,SYBR-NFQ-MGB,22.587743306554724,0.06478475939898667,1.651212486957617,Amp,false,3,16,73.44491577148438,,,,,
N5,false,Bd_phage_2_T16,vulgatus,Unknown,SYBR-NFQ-MGB,23.08479304474619,0.09101751669979742,1.6592527723786434,Amp,false,3,16,73.63877868652344,,,,,
N6,false,Bd_phage_3_T16,vulgatus,Unknown,SYBR-NFQ-MGB,22.073071411986508,0.014509923486614269,1.628509463220969,Amp,false,3,14,73.44491577148438,,,,,
